Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST101769,32,63658.1,241478.32,850,12,Yes
CUST101770,52,61370.88,5000.0,628,12,No
CUST101771,35,82231.36,176055.82,595,36,Yes
CUST101772,36,87158.84,64401.05,657,60,No
CUST101773,42,49027.68,179946.63,816,84,No
CUST101774,48,71695.96,157675.63,850,36,No
CUST101775,40,20000.0,188143.59,691,84,No
CUST101776,53,106048.63,120045.14,769,60,No
CUST101777,30,57190.64,37605.59,683,84,Yes
CUST101778,60,71396.6,122977.91,586,12,No
CUST101779,52,62258.76,174410.86,812,84,No
CUST101780,53,98650.69,210923.54,624,60,No
CUST101781,22,20000.0,79690.12,818,72,No
CUST101782,53,69584.74,211623.63,796,72,No
CUST101783,53,67354.53,111127.66,735,36,No
CUST101784,61,58659.09,171746.99,844,48,Yes
CUST101785,33,113155.66,119406.36,850,72,No
CUST101786,50,47816.76,160930.24,664,84,No
CUST101787,53,89294.9,203512.66,607,36,Yes
CUST101788,33,78906.32,76379.16,512,84,Yes
CUST101789,46,101537.98,109205.65,850,48,No
CUST101790,42,53320.27,161097.76,640,24,Yes
CUST101791,59,51675.78,294095.02,782,36,Yes
CUST101792,22,97401.75,98208.62,613,72,No
CUST101793,58,80633.03,272408.03,818,72,No
CUST101794,59,31376.57,270265.4,616,60,Yes
CUST101795,46,56517.37,144161.33,572,48,Yes
CUST101796,35,79659.57,132110.85,661,72,No
CUST101797,54,90944.11,108476.09,632,60,No
CUST101798,62,53019.23,145907.85,733,48,Yes
CUST101799,64,20000.0,65596.83,675,36,Yes
CUST101800,60,83080.58,145425.66,736,36,No
CUST101801,31,39491.98,239812.82,653,60,Yes
CUST101802,23,20000.0,113334.9,620,36,Yes
CUST101803,26,20000.0,135556.54,627,60,Yes
CUST101804,29,90349.52,47931.57,850,12,No
CUST101805,26,73215.44,172443.73,700,84,Yes
CUST101806,29,64358.59,165868.9,501,48,Yes
CUST101807,59,104725.61,153822.14,633,60,Yes
CUST101808,51,85933.12,136990.38,688,48,No
CUST101809,52,110407.5,132434.52,846,12,No
CUST101810,61,35181.61,180114.01,772,48,Yes
CUST101811,32,69136.23,148271.0,597,60,No
CUST101812,28,29582.17,168898.31,850,84,No
CUST101813,28,64265.44,162898.97,677,84,Yes
CUST101814,48,63784.6,217405.64,792,36,Yes
CUST101815,40,85665.34,190619.65,576,84,No
CUST101816,27,71139.1,161571.71,464,84,Yes
CUST101817,31,85585.18,241105.32,553,48,Yes
CUST101818,40,87586.0,175216.11,387,48,No
CUST101819,36,123873.22,228297.76,850,72,No
CUST101820,24,62117.58,186416.56,699,72,No
CUST101821,26,46474.43,39484.86,596,12,No
CUST101822,42,76152.09,228290.09,720,24,No
CUST101823,46,49943.0,158110.57,697,84,No
CUST101824,23,107049.02,146882.71,735,36,No
CUST101825,61,62919.55,166880.9,788,84,Yes
CUST101826,62,55860.59,129301.01,653,60,No
CUST101827,34,58217.11,163621.73,600,12,Yes
CUST101828,31,87960.44,114487.44,754,60,No
CUST101829,38,66056.33,226456.34,752,60,No
CUST101830,32,53958.33,143184.71,689,48,Yes
CUST101831,43,111633.8,127044.97,850,12,No
CUST101832,32,48595.75,94504.45,640,12,No
CUST101833,33,70889.15,166126.55,599,72,No
CUST101834,45,86307.65,161226.43,717,36,No
CUST101835,65,29216.62,173305.48,619,24,No
CUST101836,39,82006.51,88364.89,724,60,No
CUST101837,56,43622.31,53929.13,605,84,No
CUST101838,65,90569.57,187535.48,643,36,Yes
CUST101839,28,45933.72,239078.51,850,84,No
CUST101840,49,87319.23,88418.78,643,72,No
CUST101841,52,97645.83,245366.48,608,36,No
CUST101842,64,91535.91,167034.66,785,60,No
CUST101843,38,76282.92,149576.23,585,48,Yes
CUST101844,26,64217.48,126147.08,617,48,No
CUST101845,38,55589.51,66928.92,731,60,No
CUST101846,39,106775.87,209263.71,764,72,No
CUST101847,42,52512.62,103463.62,789,72,No
CUST101848,57,44073.35,103211.6,612,12,Yes
CUST101849,52,86634.22,209515.58,733,24,Yes
CUST101850,61,50096.58,37020.99,638,84,No
CUST101851,23,46248.41,58584.13,625,48,No
CUST101852,48,33909.89,148911.95,788,24,Yes
CUST101853,30,57927.25,167597.07,630,36,No
CUST101854,55,67932.12,179084.08,705,84,No
CUST101855,49,76077.29,131892.09,694,84,No
CUST101856,35,93782.66,301822.18,583,84,Yes
CUST101857,53,83172.45,136326.45,766,36,No
CUST101858,27,65228.19,136152.83,730,60,No
CUST101859,32,65045.11,102180.8,501,60,No
CUST101860,50,82753.94,157434.41,704,60,No
CUST101861,41,101814.25,186897.67,610,84,No
CUST101862,51,73157.85,222214.68,778,72,Yes
CUST101863,44,58271.73,60642.94,549,48,No
CUST101864,40,45178.35,135240.28,647,24,Yes
CUST101865,57,33869.87,176802.22,712,36,Yes
CUST101866,24,86656.74,185223.45,684,24,Yes
CUST101867,48,84449.46,150392.92,748,48,No
CUST101868,64,84434.09,182545.44,543,84,Yes
CUST101869,40,66783.51,101462.17,828,24,No
CUST101870,44,105173.37,243474.33,727,84,No
CUST101871,52,57897.04,209557.69,802,24,No
CUST101872,61,93881.73,69304.33,758,72,No
CUST101873,56,69031.43,85493.82,678,60,No
CUST101874,54,54791.23,87184.69,564,72,Yes
CUST101875,56,84813.26,190678.2,629,72,No
CUST101876,22,80240.9,72916.33,823,84,No
CUST101877,35,78924.32,130138.54,804,24,No
CUST101878,54,72031.96,177282.26,624,24,Yes
CUST101879,56,69052.67,146030.04,426,72,Yes
CUST101880,26,129709.3,165533.25,660,24,No
CUST101881,59,99606.42,86051.84,654,72,No
CUST101882,62,88070.67,185691.26,657,12,No
CUST101883,32,72794.98,113207.29,727,72,No
CUST101884,23,95178.93,130522.82,758,36,No
CUST101885,65,82949.87,164263.9,769,36,No
CUST101886,38,70655.12,156184.69,720,24,No
CUST101887,60,62410.89,151438.8,517,72,Yes
CUST101888,41,67977.07,104962.39,649,72,No
CUST101889,35,20000.0,132027.04,850,60,Yes
CUST101890,53,75265.02,150131.02,713,84,No
CUST101891,55,57788.1,67494.89,713,60,No
CUST101892,46,109816.75,122248.02,712,60,No
CUST101893,28,70483.6,173260.79,717,72,No
CUST101894,56,40275.91,73353.8,465,72,Yes
CUST101895,50,68753.0,219394.9,658,36,No
CUST101896,43,43846.97,226176.8,676,48,Yes
CUST101897,62,81835.19,75290.97,795,24,No
CUST101898,64,77273.68,231457.18,684,36,No
CUST101899,34,93945.99,141385.1,531,60,Yes
CUST101900,34,50227.96,175110.87,718,36,Yes
CUST101901,22,70850.2,120200.94,607,36,No
CUST101902,57,35874.46,205382.69,570,36,Yes
CUST101903,25,87537.37,174365.64,604,60,Yes
CUST101904,58,82971.78,101150.8,728,48,No
CUST101905,65,82395.13,80087.88,793,12,No
CUST101906,61,70040.48,62381.85,723,24,No
CUST101907,34,80369.32,161276.51,736,24,No
CUST101908,59,110108.48,184348.28,722,84,No
CUST101909,45,62872.64,189057.94,689,36,No
CUST101910,40,73466.13,142921.13,742,48,No
CUST101911,22,42846.84,80580.21,462,60,No
CUST101912,59,48293.48,109075.51,689,12,Yes
CUST101913,26,72445.33,219140.92,585,12,Yes
CUST101914,37,97598.34,120922.29,784,36,No
CUST101915,45,63592.98,158605.06,666,36,Yes
CUST101916,48,64102.09,85460.97,682,60,No
CUST101917,22,59827.87,170194.98,544,84,Yes
CUST101918,55,56631.08,122538.93,771,60,Yes
CUST101919,57,77374.29,212802.76,736,72,No
CUST101920,25,32568.56,196413.46,730,60,No
CUST101921,21,102023.49,120257.64,606,36,No
CUST101922,60,53364.44,142400.16,610,48,No
CUST101923,32,88047.59,116933.03,700,36,No
CUST101924,56,38250.04,64834.01,617,84,Yes
CUST101925,65,86721.0,98553.45,719,36,No
CUST101926,43,86798.62,161893.04,485,12,No
CUST101927,51,79605.05,169515.57,636,60,No
CUST101928,31,45139.29,158912.87,841,24,No
CUST101929,30,76238.7,131896.02,719,60,No
CUST101930,23,40423.6,205984.0,695,72,No
CUST101931,34,63680.92,153812.51,850,48,No
CUST101932,36,95735.33,192195.23,469,48,Yes
CUST101933,30,89917.55,43573.49,606,60,No
CUST101934,49,70379.57,5000.0,643,60,Yes
CUST101935,30,45629.84,167027.28,757,36,No
CUST101936,32,86139.69,64514.06,758,24,No
CUST101937,50,70484.53,137252.9,602,84,Yes
CUST101938,61,20000.0,131874.18,769,36,No
CUST101939,21,89565.75,245244.04,643,12,Yes
CUST101940,25,69394.18,173999.79,789,12,No
CUST101941,40,100061.28,159951.54,587,48,No
CUST101942,28,42618.24,200219.47,668,48,No
CUST101943,63,20000.0,172109.86,635,24,No
CUST101944,32,76977.1,122539.38,775,48,No
CUST101945,21,77289.09,214288.56,632,72,Yes
CUST101946,40,27733.21,83414.99,676,12,No
CUST101947,48,45537.51,169394.83,725,24,No
CUST101948,63,138880.44,57145.81,729,12,No
CUST101949,57,62359.73,162236.63,759,60,No
CUST101950,57,88273.97,161579.38,699,60,No
CUST101951,32,53733.5,250587.3,642,24,No
CUST101952,57,20000.0,56101.57,648,36,Yes
CUST101953,64,65743.54,113946.77,682,72,No
CUST101954,48,63359.89,199360.95,702,84,No
CUST101955,35,60003.04,170119.04,666,72,Yes
CUST101956,26,67133.98,160818.3,681,84,Yes
CUST101957,64,76606.71,92631.86,543,48,No
CUST101958,40,66247.08,114550.9,740,84,No
CUST101959,34,38399.85,224702.46,696,24,No
CUST101960,22,82154.62,146909.45,770,72,No
CUST101961,29,21265.71,172521.58,680,84,Yes
CUST101962,57,20000.0,143088.7,523,48,Yes
CUST101963,40,88479.51,79014.87,647,12,No
CUST101964,46,82675.51,206028.63,662,84,No
CUST101965,49,68565.12,180193.94,746,36,No
CUST101966,21,35113.79,288338.21,493,48,Yes
CUST101967,55,52302.23,89065.12,683,60,No
CUST101968,26,63431.33,199354.38,726,84,Yes
CUST101969,57,30102.65,71307.36,620,60,Yes
CUST101970,25,51524.28,159440.79,686,12,Yes
CUST101971,53,86308.26,208590.4,623,24,No
CUST101972,34,105682.63,25671.89,614,48,No
CUST101973,32,59514.13,137704.05,643,84,Yes
CUST101974,62,88912.21,116207.42,616,84,No
CUST101975,40,22148.5,107882.56,741,12,Yes
CUST101976,44,86486.28,173112.76,613,84,No
CUST101977,63,49901.29,217241.14,598,60,No
CUST101978,54,77683.64,142003.28,839,84,No
CUST101979,45,63806.19,162329.19,766,84,Yes
CUST101980,49,103010.35,156858.53,512,60,Yes
CUST101981,59,48139.11,150108.21,611,60,Yes
CUST101982,51,85690.16,84639.44,701,36,No
CUST101983,63,63012.31,216506.68,709,36,No
CUST101984,43,66042.36,167711.72,545,60,Yes
CUST101985,64,65403.65,173692.89,784,72,No
CUST101986,58,48858.17,101609.42,754,24,No
CUST101987,40,69647.53,122446.78,723,36,No
CUST101988,43,68433.79,139431.95,802,48,Yes
CUST101989,65,76031.01,57952.52,720,36,No
CUST101990,36,72112.63,48717.94,720,48,No
CUST101991,62,89949.86,113955.12,820,36,No
CUST101992,28,93087.72,181351.25,779,60,No
CUST101993,41,43734.42,110811.76,604,84,No
CUST101994,21,91719.31,88871.69,736,48,No
CUST101995,28,40341.59,101118.86,620,84,Yes
CUST101996,49,84696.4,122679.45,725,84,No
CUST101997,52,85493.47,128768.46,722,24,No
CUST101998,58,22217.08,279931.29,555,36,Yes
CUST101999,25,72324.48,213277.24,669,36,Yes
CUST102000,42,58287.6,211486.45,703,60,Yes
CUST102001,54,51030.87,220114.82,640,48,No
CUST102002,21,103771.31,90070.75,708,72,No
CUST102003,46,53658.02,76658.12,752,60,No
CUST102004,63,49840.58,83587.78,677,84,Yes
CUST102005,30,71892.37,230070.37,700,48,No
CUST102006,50,87139.74,117168.49,804,36,No
CUST102007,38,66458.79,74918.63,722,36,No
CUST102008,37,99159.26,124140.23,698,36,No
CUST102009,46,83274.39,135683.67,593,36,Yes
CUST102010,28,20000.0,166104.8,740,12,Yes
CUST102011,60,56763.33,165057.06,709,36,No
CUST102012,32,55953.95,100309.17,795,36,No
CUST102013,47,81984.02,191139.38,684,72,No
CUST102014,28,20000.0,111648.39,516,72,Yes
CUST102015,45,133725.24,140623.42,526,48,Yes
CUST102016,24,83275.65,191206.44,746,84,No
CUST102017,53,73721.92,111490.72,628,36,Yes
CUST102018,21,99539.19,115838.91,719,36,No
CUST102019,39,128591.35,185500.08,690,48,No
CUST102020,51,91768.67,98536.01,664,84,No
CUST102021,36,93720.33,126912.48,671,36,No
CUST102022,34,73267.25,183344.53,602,36,Yes
CUST102023,25,66461.86,273245.55,678,60,No
CUST102024,61,58105.11,186324.27,627,12,No
CUST102025,46,49347.2,178358.39,646,48,No
CUST102026,48,52824.65,181848.1,650,60,No
CUST102027,22,36236.1,85608.58,659,72,No
CUST102028,26,68103.21,156935.8,762,84,No
CUST102029,29,27883.31,148214.01,668,24,Yes
CUST102030,53,74772.91,169295.07,772,24,Yes
CUST102031,61,69091.73,156990.48,818,72,Yes
CUST102032,45,73673.38,172781.98,756,12,No
CUST102033,33,56946.71,131311.97,728,84,No
CUST102034,29,146921.51,153516.54,709,84,No
CUST102035,33,104002.9,76330.29,757,24,No
CUST102036,51,38886.44,130805.56,688,12,No
CUST102037,61,75821.7,233450.01,768,24,Yes
CUST102038,31,54799.85,169128.5,735,24,Yes
CUST102039,24,44638.01,148744.74,647,84,No
CUST102040,54,36498.2,263767.4,760,60,No
CUST102041,58,80805.42,68349.9,688,84,No
CUST102042,24,52965.49,83432.67,670,24,Yes
CUST102043,58,94195.65,252762.68,637,84,No
CUST102044,39,94844.56,152757.66,694,72,No
CUST102045,26,104347.86,135445.02,769,12,No
CUST102046,54,48690.33,78047.74,760,36,No
CUST102047,38,81884.14,176861.78,711,84,No
CUST102048,33,85811.36,182667.59,733,84,No
CUST102049,61,58145.55,84330.34,794,36,No
CUST102050,43,50705.7,141583.46,666,36,Yes
CUST102051,39,110238.02,129869.05,579,12,No
CUST102052,65,75687.4,165358.63,797,12,No
CUST102053,31,85899.19,82844.99,632,36,Yes
CUST102054,21,49448.1,225116.85,617,72,No
CUST102055,44,39517.89,204949.43,518,24,Yes
CUST102056,27,55763.76,128209.47,731,36,Yes
CUST102057,45,66899.47,137014.88,534,48,Yes
CUST102058,41,43394.5,141814.67,612,84,Yes
CUST102059,35,69753.88,103301.49,732,12,No
CUST102060,21,27787.37,123394.23,744,48,No
CUST102061,32,41998.81,133783.78,621,48,No
CUST102062,27,86772.78,246772.1,667,12,Yes
CUST102063,35,85094.76,206797.1,601,84,No
CUST102064,41,60203.08,206079.28,630,36,Yes
CUST102065,39,44555.89,172195.54,703,72,Yes
CUST102066,49,44314.91,82960.38,634,60,No
CUST102067,45,60668.29,147510.53,658,48,Yes
CUST102068,53,86112.96,208229.31,548,36,Yes
CUST102069,52,93206.14,74504.12,781,60,No
CUST102070,55,57586.71,188193.19,725,84,No
CUST102071,64,41162.69,289356.55,751,48,No
CUST102072,58,76696.09,213709.0,796,36,No
CUST102073,46,49411.63,234841.75,605,48,Yes
CUST102074,31,57043.68,163100.33,647,36,Yes
CUST102075,55,103131.9,208075.92,509,84,Yes
CUST102076,28,90677.89,106928.81,850,72,No
CUST102077,34,73949.36,197751.83,666,84,Yes
CUST102078,30,38202.02,189263.29,773,24,Yes
CUST102079,22,75284.91,167394.67,568,24,No
CUST102080,29,96566.43,228960.45,769,84,No
CUST102081,23,60609.16,117672.91,847,12,No
CUST102082,41,103777.85,138776.55,674,60,Yes
CUST102083,46,102318.63,155727.72,589,84,Yes
CUST102084,28,111593.32,88223.34,667,84,No
CUST102085,22,77631.08,163615.92,479,48,No
CUST102086,26,84684.79,46864.18,676,48,No
CUST102087,48,105354.68,212817.27,753,36,No
CUST102088,49,81184.85,152798.24,676,60,No
CUST102089,46,57469.15,118746.43,654,48,Yes
CUST102090,45,58786.43,99937.58,727,60,No
CUST102091,32,75963.87,135925.26,734,84,No
CUST102092,25,37735.96,191295.58,530,60,Yes
CUST102093,54,66418.53,182864.34,687,24,Yes
CUST102094,57,97413.68,107667.72,850,48,No
CUST102095,35,20000.0,99237.62,559,48,Yes
CUST102096,64,108362.05,189413.92,672,12,Yes
CUST102097,56,98059.36,106659.16,850,60,No
CUST102098,35,58505.88,153594.59,779,36,No
CUST102099,63,83584.77,157425.28,633,24,No
CUST102100,43,70078.69,168723.73,698,84,No
CUST102101,26,100749.76,201496.23,679,12,No
CUST102102,64,94567.08,74222.22,612,24,Yes
CUST102103,63,34998.23,35330.44,673,36,Yes
CUST102104,65,84681.56,115953.16,654,12,No
CUST102105,41,64859.3,258091.7,690,24,No
CUST102106,43,72070.81,271330.45,612,36,No
CUST102107,63,51795.7,259870.63,565,72,Yes
CUST102108,36,113703.43,138421.12,676,12,No
CUST102109,35,96001.55,43073.1,834,36,No
CUST102110,45,51505.72,9417.65,687,12,No
CUST102111,56,36634.73,113157.71,650,48,No
CUST102112,31,60358.18,138115.58,747,48,Yes
CUST102113,35,80862.57,228037.52,665,24,No
CUST102114,24,76005.15,202068.33,848,60,No
CUST102115,41,101328.32,163644.3,679,72,No
CUST102116,33,89747.99,96609.31,743,84,No
CUST102117,42,94239.23,92353.23,612,60,No
CUST102118,39,78171.39,165247.66,725,84,No
CUST102119,54,35267.53,191823.06,704,84,Yes
CUST102120,34,65107.54,173512.88,674,84,Yes
CUST102121,24,96502.24,87924.12,634,36,No
CUST102122,47,68711.93,189040.06,622,12,Yes
CUST102123,49,82577.26,175554.66,705,48,No
CUST102124,48,62031.29,85760.02,736,60,No
CUST102125,55,44254.7,102940.74,668,84,No
CUST102126,28,66916.4,191309.76,705,48,Yes
CUST102127,36,77726.19,135929.55,676,84,No
CUST102128,62,53607.81,245348.84,688,72,No
CUST102129,56,64107.22,180067.76,661,36,No
CUST102130,50,46513.42,120802.13,681,72,No
CUST102131,38,97981.12,149387.66,850,72,No
CUST102132,22,62638.61,153803.0,708,36,Yes
CUST102133,33,106318.89,106296.58,738,12,No
CUST102134,24,108218.7,95244.71,719,72,No
CUST102135,46,67973.85,192083.39,656,60,No
CUST102136,45,44788.78,200716.4,796,84,No
CUST102137,50,20000.0,186226.89,653,36,Yes
CUST102138,31,33199.07,240919.09,774,36,Yes
CUST102139,27,35654.13,117493.61,649,84,Yes
CUST102140,51,104461.74,250456.25,593,48,Yes
CUST102141,64,72895.61,95944.73,712,24,No
CUST102142,30,79740.11,89238.87,580,72,No
CUST102143,59,20000.0,44402.47,728,60,Yes
CUST102144,33,40050.84,123252.28,572,12,Yes
CUST102145,51,92176.99,119776.66,651,72,No
CUST102146,27,77169.35,181556.24,551,84,Yes
CUST102147,62,66319.87,164633.46,850,12,No
CUST102148,62,84121.06,78421.6,531,48,No
CUST102149,56,110894.95,126436.43,680,72,Yes
CUST102150,40,64473.94,127712.28,782,12,No
CUST102151,24,71734.25,43441.07,773,72,No
CUST102152,27,74814.92,91143.2,756,36,No
CUST102153,21,129802.74,103751.18,651,72,Yes
CUST102154,64,20000.0,236017.5,801,60,Yes
CUST102155,65,87080.58,161487.04,762,72,No
CUST102156,62,67129.94,189730.13,699,12,Yes
CUST102157,33,84169.29,60081.87,701,60,No
CUST102158,42,53565.69,221652.87,652,12,No
CUST102159,41,68775.87,228066.12,598,84,No
CUST102160,42,87785.26,30099.3,791,84,No
CUST102161,48,147822.76,107681.0,798,24,No
CUST102162,29,90200.9,179745.93,600,24,Yes
CUST102163,46,48798.36,188663.31,666,60,Yes
CUST102164,29,59406.01,109290.32,667,84,No
CUST102165,35,58664.65,131670.03,677,24,No
CUST102166,30,25108.92,114157.14,685,24,Yes
CUST102167,44,61747.75,156625.08,765,36,Yes
CUST102168,62,88320.73,221830.71,612,12,Yes
CUST102169,28,38144.2,103737.47,603,24,No
CUST102170,44,96212.07,210049.23,791,60,No
CUST102171,36,82194.37,103099.68,638,36,No
CUST102172,46,51644.17,99142.37,566,84,Yes
CUST102173,47,66461.76,199115.68,636,24,No
CUST102174,57,109958.05,205316.18,650,72,No
CUST102175,24,88338.7,201084.6,819,84,No
CUST102176,44,70219.59,71052.16,763,60,No
CUST102177,39,64057.92,122042.94,783,12,No
CUST102178,56,71915.23,199379.32,753,84,No
CUST102179,59,57205.91,152492.51,765,72,No
CUST102180,30,20000.0,85578.43,618,84,Yes
CUST102181,45,121054.45,177499.08,662,24,Yes
CUST102182,38,73883.12,107111.56,590,60,Yes
CUST102183,39,79953.68,257671.49,661,72,No
CUST102184,56,68552.31,242690.49,741,60,No
CUST102185,30,51622.08,186245.85,692,48,No
CUST102186,53,65351.89,231660.4,798,84,No
CUST102187,25,30015.13,153887.48,577,72,Yes
CUST102188,55,126927.16,195926.25,725,60,No
CUST102189,64,39137.2,238663.22,567,72,No
CUST102190,54,44200.84,164729.92,688,48,No
CUST102191,53,58993.52,134688.77,746,12,No
CUST102192,41,102201.89,47722.68,660,12,No
CUST102193,37,70362.72,145011.99,729,84,Yes
CUST102194,42,39096.61,199405.39,593,36,Yes
CUST102195,57,101358.46,206738.01,530,72,No
CUST102196,35,88275.02,180261.9,730,48,No
CUST102197,55,83460.87,117522.05,836,60,No
CUST102198,48,87893.36,31390.71,590,36,No
CUST102199,27,129859.05,120287.09,789,72,No
CUST102200,52,124627.37,131739.31,683,36,No
CUST102201,31,52832.12,131224.26,559,72,Yes
CUST102202,30,110597.12,187113.38,578,84,Yes
CUST102203,29,79579.2,269140.58,681,84,No
CUST102204,34,82477.4,157411.75,643,12,No
CUST102205,33,27693.23,136996.09,561,60,Yes
CUST102206,45,65740.36,134446.69,527,48,No
CUST102207,22,49679.41,157463.09,603,84,Yes
CUST102208,55,90701.47,100302.37,697,12,No
CUST102209,27,96777.01,157211.91,679,36,No
CUST102210,41,20000.0,177048.74,634,24,Yes
CUST102211,38,69449.13,162581.16,698,84,No
CUST102212,23,98046.54,177452.52,773,36,No
CUST102213,62,65333.03,176024.86,715,24,No
CUST102214,59,88226.59,43686.2,669,72,Yes
CUST102215,61,78779.14,188212.21,763,12,Yes
CUST102216,31,78541.51,109739.11,593,72,No
CUST102217,59,63217.13,84249.65,659,48,No
CUST102218,44,39585.48,83732.89,661,60,No
CUST102219,39,41961.75,176012.5,568,84,Yes
CUST102220,24,87733.81,136645.5,642,24,Yes
CUST102221,46,70486.46,49081.87,493,84,Yes
CUST102222,58,66537.19,178682.27,850,60,No
CUST102223,62,59402.75,63623.51,595,72,Yes
CUST102224,52,62370.28,158389.28,822,12,Yes
CUST102225,59,96172.79,164309.94,683,12,Yes
CUST102226,65,61618.9,203134.62,730,72,Yes
CUST102227,56,36473.38,256901.09,636,72,Yes
CUST102228,60,88591.29,68119.42,698,12,No
CUST102229,57,64878.08,146851.57,738,48,No
CUST102230,53,70784.9,133419.88,739,24,No
CUST102231,56,110189.46,176024.98,749,60,No
CUST102232,23,69485.99,162940.13,646,36,Yes
CUST102233,29,77229.59,128847.23,636,84,No
CUST102234,28,40526.91,123545.87,536,72,Yes
CUST102235,53,64508.26,83012.95,727,72,No
CUST102236,26,85238.15,209271.69,777,84,Yes
CUST102237,61,31115.66,177552.25,825,12,Yes
CUST102238,59,75021.13,205066.09,707,60,Yes
CUST102239,24,72519.78,131376.23,611,60,No
CUST102240,33,71032.19,110589.87,527,48,No
CUST102241,22,95928.97,85301.1,773,24,No
CUST102242,25,78360.96,171535.06,518,48,Yes
CUST102243,64,106951.8,87612.41,649,48,Yes
CUST102244,47,45160.26,260919.78,659,60,Yes
CUST102245,52,73398.11,71541.45,673,24,Yes
CUST102246,41,72111.67,166419.61,683,24,Yes
CUST102247,28,43268.64,244011.28,692,24,Yes
CUST102248,58,93907.38,185945.39,462,84,Yes
CUST102249,28,128116.83,160540.42,681,12,No
